customer_id,age,gender,marital_status,education_level,annual_income,loan_amount,credit_score,employment_years,employment_type,loan_purpose,home_ownership,debt_to_income_ratio,existing_loans,loan_term_months,interest_rate,loan_status,application_date
331804498,53,Female,Single,Bachelor,18588.91,112193.85,755,10,Self-employed,Business,Rent,0.598,1,60,10.37,Rejected,2015-08-13
754388527,63,Male,Single,High School,31907.22,78281.19,759,30,Unemployed,Business,Own,0.238,1,48,24.22,Approved,2015-01-15
998955674,26,Male,Married,High School,63235.54,29932.25,850,20,Full-time,Car,Own,0.182,1,180,16.98,Rejected,2019-04-28
694350278,28,Female,Divorced,High School,32417.34,161000.89,704,39,Self-employed,Business,Mortgage,0.607,1,120,23.92,Rejected,2024-09-28
257785070,38,Female,Divorced,Master,53135.33,315310.37,718,27,Unemployed,Business,Mortgage,0.046,2,24,6.49,Approved,2020-05-01
741108288,41,Male,Married,Bachelor,64218.38,10644.11,629,14,Full-time,Car,Own,0.493,2,48,7.7,Approved,2021-11-30
576618399,44,Male,Single,High School,65973.74,293148.97,737,39,Full-time,Business,Rent,0.409,2,180,16.41,Approved,2019-12-31
195778843,62,Female,Single,Bachelor,54479.99,341180.85,686,30,Unemployed,Car,Rent,0.724,3,24,17.15,Rejected,2018-05-28
378777743,74,Male,Widowed,Bachelor,28484.1,185712.51,706,13,Unemployed,Car,Mortgage,0.716,1,180,9.68,Approved,2023-09-22
632046888,58,Male,Single,High School,10703.58,86277.51,685,12,Unemployed,Car,Rent,0.136,0,120,20.24,Approved,2018-02-27
990147661,54,Female,Single,Bachelor,52873.7,24006.74,645,6,Part-time,Home,Own,0.662,0,48,16.45,Approved,2020-08-08
269926489,26,Male,Single,High School,65365.12,54123.01,789,7,Part-time,Personal,Rent,0.246,2,120,7.63,Rejected,2022-03-12
603988062,38,Male,Single,Diploma,98159.52,107386.79,631,28,Part-time,Education,Own,0.266,2,12,13.87,Approved,2023-01-18
510511923,25,Female,Single,Bachelor,33888.76,6627.77,558,38,Full-time,Business,Mortgage,0.313,0,48,10.94,Approved,2022-08-11
826198066,55,Male,Single,Diploma,7893.63,457548.87,642,37,Unemployed,Car,Own,0.346,1,120,13.59,Rejected,2018-03-22
254686070,19,Male,Married,High School,27083.08,371684.47,655,1,Full-time,Home,Rent,0.022,3,36,19.88,Rejected,2022-01-09
775947697,63,Male,Single,Bachelor,18994.89,138046.11,791,2,Full-time,Education,Rent,0.035,2,36,19.5,Approved,2023-04-08
487457478,61,Male,Married,PhD,24444.95,89368.3,803,6,Part-time,Car,Mortgage,0.59,2,48,5.85,Rejected,2020-11-17
917243858,26,Female,Divorced,Diploma,13160.55,73301.92,669,38,Full-time,Home,Mortgage,0.692,0,24,23.49,Approved,2015-11-02
151094630,53,Male,Widowed,Diploma,32267.56,82310.71,687,4,Unemployed,Car,Rent,0.667,3,120,7.53,Approved,2015-07-23
812509929,51,Male,Single,Bachelor,35896.97,252737.16,616,38,Part-time,Home,Mortgage,0.518,2,60,8.57,Approved,2024-09-14
596847120,59,Female,Married,Bachelor,21530.16,327506.17,769,26,Unemployed,Home,Mortgage,0.221,1,24,19.54,Approved,2015-05-27
400421145,54,Male,Married,High School,7877.3,355997.4,697,23,Full-time,Education,Rent,0.123,0,240,21.39,Approved,2023-07-14
186283422,29,Female,Single,Bachelor,27057.96,160978.07,670,16,Part-time,Car,Mortgage,0.826,0,12,11.98,Approved,2019-07-05
797770727,40,Female,Married,Master,25716.97,24108.51,826,11,Full-time,Home,Rent,0.16,0,360,21.3,Approved,2022-09-11
423812159,56,Male,Married,High School,39747.9,462528.08,678,25,Full-time,Car,Rent,0.662,1,24,15.62,Approved,2016-02-09
453033328,41,Male,Married,Master,24520.69,196490.24,771,26,Full-time,Home,Mortgage,0.771,5,60,13.31,Rejected,2016-12-11
550374197,24,Female,Married,Bachelor,53146.84,291007.15,598,36,Full-time,Home,Rent,0.471,1,180,15.17,Approved,2017-12-04
427150364,29,Female,Single,Bachelor,36181.94,277421.93,726,6,Part-time,Education,Rent,0.326,1,120,3.12,Approved,2021-06-27
700719600,47,Female,Single,High School,18869.73,13809.41,666,27,Full-time,Personal,Mortgage,0.431,0,240,11.51,Approved,2024-03-10
136042466,38,Female,Single,Bachelor,18480.1,226240.49,580,1,Self-employed,Personal,Rent,0.517,1,240,18.99,Rejected,2021-01-07
222910882,24,Female,Married,Bachelor,35746.09,298625.5,707,14,Part-time,Home,Mortgage,0.068,2,360,11.4,Approved,2018-06-15
176648391,46,Female,Single,Master,18184.38,117249.29,629,9,Self-employed,Medical,Own,0.394,3,48,15.12,Approved,2017-09-21
163603762,45,Male,Single,Diploma,34128.81,244672.67,673,26,Unemployed,Education,Rent,0.772,2,120,17.0,Rejected,2024-03-16
142167104,73,Female,Married,High School,47629.03,363284.38,717,3,Part-time,Home,Mortgage,0.42,0,120,19.64,Approved,2018-09-21
959113896,37,Female,Married,High School,50908.19,217930.87,623,10,Part-time,Personal,Mortgage,0.207,3,360,4.96,Approved,2023-01-18
344949848,65,Female,Married,PhD,28019.19,186534.13,664,34,Full-time,Car,Mortgage,0.274,1,360,19.17,Rejected,2023-10-03
744297200,43,Male,Single,PhD,25743.18,237754.13,600,15,Full-time,Home,Mortgage,0.827,2,24,13.86,Approved,2018-04-16
599883318,39,Male,Divorced,Bachelor,7313.31,9510.0,684,20,Part-time,Education,Mortgage,0.723,1,180,24.12,Approved,2021-01-02
880974561,37,Female,Divorced,High School,28590.11,83818.93,737,20,Self-employed,Car,Mortgage,0.015,3,12,5.65,Approved,2018-02-25
763726813,72,Male,Single,Bachelor,19080.26,438264.26,501,6,Part-time,Business,Mortgage,0.031,0,360,6.98,Rejected,2023-05-27
984816065,69,Male,Married,Bachelor,12306.53,235684.35,683,31,Full-time,Car,Rent,0.821,2,180,24.04,Approved,2023-10-19
328599150,64,Male,Married,Diploma,31058.5,56471.52,813,32,Full-time,Personal,Rent,0.627,1,12,7.99,Approved,2023-02-18
544721265,23,Male,Married,Diploma,39014.77,149136.59,791,14,Full-time,Business,Mortgage,0.3,2,36,8.41,Rejected,2017-09-03
397719889,60,Female,Single,Bachelor,18687.55,8071.83,850,23,Self-employed,Personal,Own,0.259,0,180,11.77,Approved,2019-10-22
885874888,67,Female,Married,Bachelor,62482.23,17564.84,728,11,Self-employed,Home,Rent,0.111,0,24,5.37,Rejected,2015-12-05
282246592,37,Female,Divorced,Bachelor,95502.46,249964.21,756,16,Part-time,Home,Own,0.43,0,48,9.54,Approved,2018-07-01
534279684,19,Male,Single,Master,30488.09,192035.41,739,31,Self-employed,Business,Mortgage,0.538,0,240,14.88,Rejected,2018-08-17
599705318,53,Female,Widowed,Bachelor,31533.69,132533.84,848,23,Self-employed,Personal,Mortgage,0.358,0,180,14.04,Approved,2018-12-30
447617627,70,Female,Divorced,Bachelor,23218.76,241726.17,671,34,Self-employed,Business,Other,0.03,2,240,8.4,Approved,2015-07-12
168721476,35,Male,Single,Bachelor,10551.59,187956.17,695,26,Full-time,Education,Own,0.346,1,48,19.75,Approved,2024-09-16
199856796,46,Female,Single,Diploma,23081.75,386483.9,491,19,Full-time,Business,Mortgage,0.797,1,360,22.38,Approved,2023-03-27
253137823,61,Female,Widowed,High School,45020.12,424968.72,720,35,Self-employed,Home,Own,0.84,1,360,14.35,Approved,2017-11-19
578679414,39,Female,Single,Bachelor,60362.02,391953.3,587,34,Full-time,Business,Other,0.625,1,36,2.83,Approved,2017-11-03
309417060,20,Female,Single,Bachelor,50465.7,221346.38,617,5,Full-time,Business,Own,0.474,2,24,7.49,Approved,2020-03-06
874096052,64,Male,Married,PhD,14210.16,466192.61,597,26,Full-time,Personal,Own,0.482,1,120,11.95,Approved,2022-01-14
704863100,64,Male,Single,Master,32713.08,343006.86,850,27,Part-time,Car,Mortgage,0.577,1,120,7.86,Approved,2017-07-12
112629895,61,Female,Single,High School,21884.15,230167.9,788,14,Full-time,Home,Own,0.423,2,120,3.54,Rejected,2020-02-03
397405778,60,Other,Married,High School,60015.13,475520.66,665,33,Unemployed,Home,Rent,0.18,0,36,10.46,Approved,2016-12-05
602349412,18,Male,Divorced,Master,13661.29,201781.65,696,33,Full-time,Education,Own,0.608,1,36,13.36,Approved,2020-11-15
773775025,42,Female,Married,Bachelor,24055.69,53979.67,654,36,Full-time,Personal,Own,0.161,2,360,10.82,Approved,2019-08-06
559809443,21,Male,Single,Bachelor,42101.75,183056.23,850,12,Self-employed,Personal,Mortgage,0.534,1,60,6.88,Approved,2017-09-14
133318901,24,Male,Married,Bachelor,27030.33,231374.62,621,28,Part-time,Personal,Rent,0.153,1,120,3.49,Approved,2021-07-10
952251703,39,Male,Married,Master,42809.67,236503.34,686,25,Self-employed,Home,Own,0.066,4,120,8.76,Rejected,2016-04-19
718720324,72,Male,Married,Bachelor,50909.57,122785.13,658,1,Full-time,Car,Own,0.473,3,180,5.1,Rejected,2017-08-05
309555793,19,Female,Married,Bachelor,62709.28,79245.7,595,1,Full-time,Business,Rent,0.383,1,12,18.87,Rejected,2019-06-10
474855600,20,Female,Single,Master,25292.28,337260.6,623,21,Full-time,Medical,Mortgage,0.794,3,36,8.33,Approved,2018-05-16
561833841,51,Male,Married,Master,15926.25,461740.62,514,13,Self-employed,Home,Other,0.64,2,240,5.33,Approved,2019-08-28
309000209,58,Female,Married,Diploma,38164.69,363081.12,595,3,Full-time,Car,Mortgage,0.606,0,60,6.95,Approved,2024-05-20
588393699,48,Male,Single,High School,13641.86,427515.44,663,18,Self-employed,Home,Rent,0.393,0,120,17.82,Approved,2019-10-08
283249238,34,Female,Single,Diploma,20528.55,330423.06,800,18,Part-time,Home,Mortgage,0.566,0,240,23.72,Approved,2023-05-12
987399176,46,Female,Single,High School,55571.7,170206.71,773,11,Full-time,Home,Mortgage,0.51,1,180,23.33,Rejected,2022-01-31
526639268,27,Female,Single,High School,19942.64,276892.58,767,0,Self-employed,Education,Mortgage,0.152,5,240,12.73,Approved,2015-02-18
109148789,72,Female,Divorced,Diploma,39295.98,393720.6,679,27,Part-time,Home,Other,0.535,0,60,12.87,Approved,2020-06-23
532801054,61,Female,Single,Master,20657.41,138750.96,616,36,Unemployed,Business,Mortgage,0.141,0,360,13.03,Approved,2022-10-26
108979187,67,Male,Divorced,Bachelor,35988.9,17204.82,575,33,Full-time,Business,Mortgage,0.801,1,180,22.0,Approved,2015-12-26
959714357,23,Female,Widowed,High School,24148.18,443852.33,626,11,Full-time,Business,Own,0.709,1,60,24.01,Approved,2019-12-07
870058089,59,Male,Divorced,Bachelor,29151.11,174707.35,647,18,Full-time,Home,Own,0.19,1,240,19.57,Approved,2021-04-13
821619549,50,Male,Divorced,Master,30301.06,469140.07,831,37,Self-employed,Business,Rent,0.576,2,180,15.6,Approved,2018-12-11
361680248,43,Male,Single,Bachelor,15704.06,164062.49,850,24,Part-time,Car,Own,0.765,1,36,6.98,Approved,2020-08-13
417201998,61,Female,Married,Bachelor,28722.84,119365.23,782,4,Self-employed,Home,Mortgage,0.595,1,12,21.45,Approved,2018-09-07
105302836,41,Female,Single,Bachelor,22413.85,86819.08,765,3,Part-time,Education,Rent,0.575,2,120,5.94,Approved,2024-07-23
515878222,59,Male,Single,Diploma,45470.56,156543.43,777,12,Unemployed,Education,Own,0.809,0,12,8.41,Approved,2015-01-04
620437215,20,Female,Single,Master,119791.43,4151.43,707,31,Full-time,Education,Mortgage,0.166,2,360,24.75,Approved,2019-10-16
180433586,60,Male,Divorced,High School,38680.75,109516.92,544,16,Full-time,Car,Mortgage,0.015,1,24,5.43,Approved,2020-06-18
952136930,52,Female,Single,Bachelor,42509.12,468387.77,662,25,Full-time,Home,Mortgage,0.833,3,360,20.27,Approved,2017-07-04
105817544,74,Female,Married,Bachelor,62695.95,7623.1,568,8,Part-time,Home,Mortgage,0.717,1,60,3.33,Approved,2020-03-16
673852614,66,Female,Married,Bachelor,16047.54,68460.38,679,8,Full-time,Car,Own,0.265,2,120,15.54,Approved,2021-09-07
506631095,45,Female,Divorced,Bachelor,28099.95,195861.34,611,37,Unemployed,Personal,Mortgage,0.603,1,36,12.02,Rejected,2015-06-15
291850909,73,Male,Single,Master,24545.89,72640.7,684,24,Full-time,Car,Rent,0.126,3,240,12.9,Approved,2021-01-30
924478416,28,Male,Married,High School,49118.18,157626.47,702,34,Full-time,Personal,Mortgage,0.62,1,180,5.93,Rejected,2015-09-24
648944764,69,Male,Single,Bachelor,37861.77,262130.46,647,1,Unemployed,Home,Own,0.819,0,240,13.69,Rejected,2017-05-07
214693238,58,Male,Single,Bachelor,50552.0,389108.21,708,5,Full-time,Personal,Own,0.437,0,360,16.08,Approved,2018-08-23
659032628,73,Female,Widowed,Bachelor,23796.68,141014.04,659,7,Part-time,Home,Rent,0.797,2,36,15.29,Rejected,2024-12-10
180918240,46,Female,Single,Bachelor,67394.26,367368.5,636,21,Part-time,Business,Rent,0.326,2,120,7.16,Rejected,2024-11-23
939178380,55,Male,Single,Master,42024.76,399314.49,657,22,Full-time,Business,Mortgage,0.134,1,60,3.42,Approved,2016-03-21
976436336,19,Female,Married,Diploma,16835.41,357354.39,506,33,Part-time,Car,Mortgage,0.045,1,180,10.1,Approved,2019-10-08
357786665,40,Female,Single,Bachelor,105265.47,485106.44,467,25,Self-employed,Business,Own,0.665,0,48,15.6,Rejected,2021-09-04
869864920,57,Male,Single,Bachelor,45630.07,377368.4,766,11,Full-time,Car,Own,0.153,1,12,23.07,Approved,2023-08-25
400747281,55,Male,Single,PhD,20522.8,389447.13,761,17,Part-time,Home,Rent,0.489,1,48,7.39,Approved,2024-05-27
872391342,25,Female,Married,High School,45091.33,137828.12,850,6,Full-time,Car,Own,0.336,3,180,17.36,Rejected,2024-07-16
694797420,42,Male,Single,Master,24101.17,9360.21,619,20,Part-time,Home,Other,0.743,1,60,18.08,Approved,2018-02-03
896815005,40,Female,Single,Master,73268.14,347183.94,616,32,Full-time,Home,Rent,0.425,0,48,12.19,Approved,2019-12-27
272571957,50,Male,Single,Bachelor,7884.03,133033.73,670,35,Part-time,Medical,Own,0.738,0,180,17.02,Approved,2023-05-05
260357857,54,Female,Married,Bachelor,60194.56,483822.98,670,16,Self-employed,Home,Rent,0.7,1,12,15.98,Rejected,2022-06-03
724304322,26,Female,Single,Diploma,31350.35,132506.28,614,35,Full-time,Car,Mortgage,0.437,1,36,3.77,Approved,2019-06-30
580743880,66,Female,Married,Bachelor,26037.63,315783.17,737,34,Part-time,Home,Rent,0.078,1,120,23.63,Approved,2019-11-23
182080264,36,Male,Divorced,PhD,31376.72,306191.92,623,1,Full-time,Medical,Rent,0.017,3,12,4.02,Rejected,2015-09-27
223556121,32,Male,Single,Master,27430.67,471978.98,542,24,Unemployed,Home,Rent,0.487,1,12,11.62,Rejected,2015-05-08
387826288,41,Male,Single,Bachelor,22703.45,281802.8,515,22,Full-time,Education,Own,0.304,1,120,14.12,Approved,2016-07-03
909894299,30,Female,Single,PhD,17243.29,325658.76,671,4,Full-time,Home,Own,0.849,2,24,4.84,Rejected,2017-11-28
515213295,46,Female,Married,Diploma,35706.75,153380.8,500,15,Self-employed,Home,Rent,0.704,0,180,2.61,Rejected,2015-09-24
199119394,45,Male,Single,High School,28385.87,195311.48,695,18,Full-time,Car,Rent,0.127,1,36,5.39,Approved,2021-06-08
449489926,39,Male,Married,Diploma,90352.83,32966.5,697,16,Full-time,Business,Own,0.143,2,120,20.14,Approved,2022-05-09
502635009,25,Female,Single,High School,58864.76,416952.18,518,38,Unemployed,Personal,Mortgage,0.391,2,120,5.36,Approved,2024-09-01
668736452,60,Male,Single,Master,55387.78,423076.76,717,16,Self-employed,Personal,Rent,0.191,3,180,16.77,Approved,2015-09-22
974743590,31,Female,Divorced,High School,11122.48,440125.96,691,12,Full-time,Car,Own,0.35,2,60,16.07,Approved,2018-08-02
233051797,31,Male,Widowed,High School,42182.63,63653.15,692,17,Self-employed,Home,Own,0.692,1,180,6.28,Approved,2019-06-05
433150954,57,Female,Married,High School,44606.63,253758.24,781,4,Full-time,Home,Own,0.176,0,120,13.88,Approved,2020-02-19
948576057,42,Female,Single,High School,42538.0,443644.03,690,36,Unemployed,Home,Mortgage,0.461,0,24,16.45,Approved,2017-10-31
832587618,27,Male,Married,Bachelor,29699.56,438593.06,622,10,Self-employed,Home,Rent,0.045,0,360,6.32,Approved,2015-04-05
813330362,40,Female,Single,High School,59257.13,424870.39,606,33,Part-time,Car,Mortgage,0.226,4,60,24.14,Approved,2020-11-04
247651036,46,Female,Divorced,High School,111137.67,389612.59,750,36,Self-employed,Business,Mortgage,0.295,1,36,2.73,Rejected,2020-04-14
322242078,51,Male,Single,High School,21548.85,92171.1,651,28,Part-time,Personal,Own,0.195,0,36,15.85,Approved,2016-04-24
537433259,49,Female,Married,Bachelor,25566.09,488417.93,850,8,Full-time,Personal,Own,0.207,0,60,12.87,Approved,2021-01-03
110858765,20,Female,Single,High School,32749.54,183962.34,680,33,Part-time,Car,Own,0.586,0,12,17.07,Approved,2018-02-01
881768702,48,Male,Married,Bachelor,69186.8,174937.72,611,7,Unemployed,Education,Own,0.35,2,12,9.63,Approved,2022-11-17
655671011,20,Male,Single,Master,31536.21,194267.43,578,19,Full-time,Car,Mortgage,0.325,2,120,13.31,Approved,2020-05-02
610958001,66,Female,Single,High School,23018.04,287149.99,639,34,Self-employed,Business,Mortgage,0.605,1,120,20.33,Rejected,2023-09-16
557482845,47,Female,Single,High School,45946.81,423657.61,634,14,Full-time,Business,Own,0.362,2,36,4.13,Approved,2022-03-25
195495339,36,Other,Widowed,Bachelor,108351.97,409215.5,571,25,Full-time,Home,Mortgage,0.125,1,60,3.59,Approved,2018-02-23
184824736,66,Female,Single,High School,63419.9,488400.7,804,20,Full-time,Car,Own,0.697,1,120,13.36,Approved,2017-08-20
963903065,56,Male,Widowed,Master,59723.94,156718.44,631,3,Part-time,Business,Own,0.706,1,36,9.34,Rejected,2023-10-12
310157650,52,Male,Married,Bachelor,36421.35,440705.67,719,27,Full-time,Home,Own,0.656,3,360,18.68,Rejected,2019-12-26
910606642,47,Male,Married,Bachelor,13492.89,268527.71,559,34,Part-time,Home,Other,0.465,0,36,6.16,Rejected,2019-04-07
374682900,43,Male,Single,High School,28944.25,247261.83,746,18,Part-time,Car,Other,0.34,1,48,6.46,Approved,2017-10-19
773116682,43,Male,Married,Bachelor,43641.62,102936.92,746,7,Full-time,Home,Own,0.547,1,48,23.59,Approved,2020-09-27
747279951,49,Female,Married,High School,34746.71,169863.38,655,17,Full-time,Personal,Rent,0.588,1,36,15.98,Rejected,2017-01-07
561662140,68,Male,Single,High School,91815.48,297740.57,677,19,Full-time,Personal,Own,0.781,0,36,12.61,Rejected,2018-09-15
874212268,74,Female,Married,Bachelor,47280.85,357481.42,623,1,Full-time,Personal,Rent,0.619,2,120,3.81,Approved,2018-05-16
173779710,52,Female,Divorced,High School,33859.1,485680.14,653,12,Full-time,Home,Own,0.759,2,240,3.55,Approved,2015-05-04
601786502,53,Male,Single,Bachelor,43469.48,19148.68,761,21,Full-time,Personal,Own,0.013,3,360,22.03,Approved,2022-01-25
863655741,44,Male,Married,Bachelor,51907.01,89255.3,628,25,Self-employed,Home,Mortgage,0.663,3,360,7.24,Rejected,2016-11-30
911089555,22,Male,Single,PhD,24778.05,272513.7,806,13,Full-time,Car,Mortgage,0.412,2,48,15.45,Rejected,2021-10-02
507675290,43,Female,Single,High School,41922.94,137141.37,777,35,Full-time,Home,Mortgage,0.193,2,180,14.06,Rejected,2018-02-06
649340063,36,Male,Married,Bachelor,54325.66,108239.5,622,29,Part-time,Personal,Own,0.761,2,120,16.62,Rejected,2018-11-04
844824827,23,Male,Single,Diploma,56126.61,359949.94,808,39,Part-time,Business,Own,0.216,0,24,15.87,Rejected,2020-06-20
578580062,41,Female,Married,High School,59271.35,158121.49,744,8,Unemployed,Car,Own,0.483,2,36,5.01,Rejected,2016-09-13
512684584,53,Male,Divorced,Master,61482.39,287270.17,768,9,Full-time,Education,Mortgage,0.041,0,24,15.42,Approved,2023-02-15
728072849,39,Male,Married,High School,57985.92,254486.45,795,28,Part-time,Car,Other,0.04,2,48,7.42,Rejected,2024-02-27
361954192,74,Other,Married,High School,25003.15,104665.77,753,4,Self-employed,Personal,Mortgage,0.656,2,48,16.98,Approved,2022-08-29
595981758,66,Female,Single,Diploma,72932.18,487058.8,627,27,Full-time,Car,Own,0.301,1,360,16.25,Approved,2024-11-07
226248028,73,Female,Divorced,High School,27846.57,273199.91,792,12,Full-time,Personal,Own,0.381,2,24,14.27,Approved,2017-07-01
618116915,30,Female,Married,Master,62619.54,238177.62,480,1,Full-time,Home,Rent,0.325,0,180,21.24,Approved,2016-01-23
176625640,63,Male,Single,PhD,25667.55,62685.62,489,21,Full-time,Personal,Mortgage,0.576,1,60,20.73,Approved,2024-07-23
347986987,46,Female,Single,Master,92243.93,84344.81,695,7,Full-time,Car,Own,0.084,0,48,11.41,Approved,2021-11-10
819641976,65,Male,Married,Bachelor,19594.89,223488.97,644,14,Self-employed,Home,Own,0.616,2,24,14.69,Rejected,2022-05-14
272871531,69,Female,Married,High School,40778.68,81122.49,850,22,Part-time,Car,Mortgage,0.702,1,36,7.23,Approved,2024-09-22
918482548,63,Female,Married,High School,13884.0,150614.08,618,17,Self-employed,Business,Other,0.031,2,24,22.55,Approved,2024-11-24
121291866,64,Male,Single,High School,24484.7,433899.11,551,2,Full-time,Home,Mortgage,0.821,2,36,5.05,Approved,2019-10-25
936102962,31,Male,Single,Bachelor,95748.59,311147.92,761,10,Full-time,Home,Mortgage,0.653,0,120,11.79,Approved,2023-03-08
243709886,39,Female,Married,Bachelor,13189.1,180046.82,600,18,Full-time,Car,Own,0.222,4,360,8.93,Approved,2017-09-12
766877071,46,Male,Married,Bachelor,18046.01,22282.77,714,32,Full-time,Education,Mortgage,0.685,0,240,4.05,Approved,2017-01-06
934811951,48,Female,Single,Master,25514.3,290445.92,596,4,Self-employed,Car,Own,0.117,2,120,14.23,Approved,2015-12-21
676272259,32,Male,Married,Bachelor,24864.77,126964.85,730,18,Full-time,Personal,Own,0.512,1,360,16.51,Approved,2019-04-19
733096209,50,Male,Single,Bachelor,13284.54,5177.92,734,0,Part-time,Car,Mortgage,0.169,2,24,3.07,Approved,2016-10-20
634375667,35,Male,Married,High School,40667.47,64855.09,615,20,Full-time,Education,Rent,0.069,1,36,17.86,Approved,2016-01-01
536694059,25,Male,Single,Bachelor,29413.2,478334.61,720,6,Full-time,Home,Own,0.129,4,180,20.11,Rejected,2019-01-15
766691865,72,Male,Married,Bachelor,66138.01,164525.78,683,5,Part-time,Car,Own,0.607,2,180,20.1,Approved,2024-03-25
845436636,47,Female,Married,Master,90765.54,129733.31,667,29,Self-employed,Personal,Own,0.621,1,48,13.76,Approved,2019-08-26
166808411,26,Male,Married,Bachelor,15020.67,285977.8,654,5,Part-time,Home,Mortgage,0.677,1,180,23.9,Approved,2015-09-19
299276228,59,Male,Married,Bachelor,9824.28,246259.91,850,21,Full-time,Home,Rent,0.843,1,180,22.25,Approved,2020-08-06
420832040,25,Male,Married,High School,63385.13,191828.12,622,4,Full-time,Car,Rent,0.694,2,240,17.36,Approved,2020-08-30
248224205,47,Female,Single,Bachelor,30317.11,192212.32,638,12,Unemployed,Home,Own,0.721,1,12,18.51,Rejected,2019-06-07
688138206,19,Male,Single,High School,14831.98,152432.65,796,33,Part-time,Home,Mortgage,0.295,2,120,24.71,Approved,2022-03-06
530571388,69,Female,Married,Bachelor,38393.23,203440.41,823,8,Full-time,Personal,Rent,0.08,1,24,6.47,Approved,2020-07-08
717373172,66,Male,Married,Bachelor,39751.88,208782.15,744,3,Full-time,Home,Mortgage,0.072,1,12,12.31,Rejected,2017-03-07
847191111,20,Male,Single,Bachelor,25988.51,214319.54,687,6,Unemployed,Car,Own,0.561,3,240,8.53,Rejected,2024-04-30
942586009,73,Female,Single,Bachelor,34770.38,435890.06,693,4,Full-time,Car,Mortgage,0.764,3,36,18.78,Approved,2016-02-29
621486114,63,Male,Single,Bachelor,26892.59,343330.25,742,29,Part-time,Personal,Own,0.686,4,36,20.81,Approved,2020-12-04
998348474,22,Female,Single,High School,32460.52,451181.55,654,10,Self-employed,Car,Own,0.376,0,240,15.38,Approved,2021-11-18
552331054,72,Female,Single,Bachelor,30971.65,387055.09,611,5,Full-time,Personal,Rent,0.163,2,24,11.17,Rejected,2018-12-07
587895969,62,Female,Married,Bachelor,22411.11,294861.85,628,28,Full-time,Home,Mortgage,0.362,0,240,18.81,Approved,2022-08-17
542769041,62,Female,Single,High School,26821.74,340004.94,736,34,Full-time,Education,Mortgage,0.105,4,48,16.57,Rejected,2021-11-03
335475837,27,Male,Single,High School,53043.73,146567.5,699,19,Full-time,Education,Own,0.668,1,48,7.95,Approved,2015-09-12
695870219,56,Male,Divorced,High School,52424.03,51264.93,697,2,Full-time,Car,Own,0.742,0,48,23.2,Approved,2022-03-23
891595785,28,Female,Divorced,Bachelor,36627.66,212407.72,637,19,Full-time,Home,Own,0.821,0,12,13.29,Approved,2022-09-14
171114224,50,Female,Single,Master,38411.14,73245.89,750,39,Full-time,Personal,Own,0.272,1,24,12.84,Rejected,2019-10-08
508514081,37,Female,Single,Master,35512.47,292481.29,702,4,Full-time,Education,Mortgage,0.683,1,36,20.62,Rejected,2020-08-21
474629501,30,Female,Married,Bachelor,59161.14,153503.95,722,36,Full-time,Personal,Mortgage,0.69,4,240,10.34,Rejected,2024-03-04
772263808,59,Female,Single,Bachelor,17118.96,361062.74,673,13,Unemployed,Personal,Mortgage,0.668,1,60,4.48,Approved,2018-09-28
176076238,29,Male,Divorced,Bachelor,48399.79,324355.9,779,17,Full-time,Home,Own,0.823,2,36,22.27,Approved,2024-09-17
308030186,24,Male,Widowed,Master,32662.36,134770.29,600,4,Full-time,Business,Own,0.342,0,24,14.71,Approved,2017-03-25
979875253,59,Female,Single,Diploma,26469.19,363111.97,740,37,Full-time,Personal,Mortgage,0.73,2,120,8.42,Approved,2018-11-17
808888773,28,Female,Single,High School,12191.64,90870.47,758,34,Self-employed,Medical,Own,0.716,1,180,15.47,Rejected,2017-09-09
832598100,71,Female,Single,Master,29755.2,279024.62,686,15,Self-employed,Education,Own,0.12,0,24,16.26,Rejected,2015-12-24
497778126,31,Male,Married,High School,48395.3,71306.04,728,36,Unemployed,Car,Own,0.206,1,180,23.52,Approved,2015-02-10
805196362,67,Male,Divorced,Bachelor,26230.55,261388.04,808,37,Full-time,Home,Own,0.402,1,60,12.85,Rejected,2018-04-02
863893715,41,Female,Married,High School,26483.8,340785.7,612,8,Part-time,Home,Mortgage,0.481,3,60,7.84,Rejected,2018-01-28
789860603,69,Male,Married,High School,40661.44,211375.47,591,2,Full-time,Business,Own,0.476,3,36,15.54,Approved,2017-08-12
399097434,46,Male,Married,Bachelor,30618.9,112539.95,652,33,Unemployed,Car,Mortgage,0.181,1,36,5.92,Approved,2018-08-06
414158895,57,Female,Married,Master,90326.31,499269.26,581,18,Self-employed,Personal,Mortgage,0.835,2,180,18.76,Rejected,2017-06-06
638273387,30,Male,Married,High School,49432.58,187780.97,745,10,Full-time,Home,Mortgage,0.196,1,48,16.63,Approved,2022-11-04
566934435,45,Male,Divorced,High School,11007.99,19120.68,598,3,Full-time,Personal,Own,0.794,0,60,23.19,Approved,2017-04-15
688674361,35,Male,Divorced,Master,55203.04,51861.89,810,0,Full-time,Personal,Mortgage,0.216,2,12,18.09,Approved,2018-03-21
492545435,41,Female,Married,High School,109442.57,140604.75,729,21,Full-time,Car,Mortgage,0.687,2,36,15.36,Approved,2021-05-09
564322534,25,Female,Widowed,Master,113419.83,172942.03,837,38,Self-employed,Home,Rent,0.551,3,180,21.63,Approved,2022-12-31
