customer_id,age,gender,marital_status,education_level,annual_income,loan_amount,credit_score,employment_years,employment_type,loan_purpose,home_ownership,debt_to_income_ratio,existing_loans,loan_term_months,interest_rate,loan_status,application_date,Loan_to_Income_Ratio,monthly_income,monthly_existing_debt_payment,employment_to_age_ratio,is_overextended_subprime,month
293151066,27,Female,Married,PhD,21130.34,116757.36,642,20,Full-time,Business,Other,0.631,2,120,16.58,Approved,2016-06-20,5.53,1760.86,1111.1,0.74,0,6
954495961,47,Female,Widowed,High School,33699.55,465485.93,625,0,Self-employed,Home,Rent,0.33,1,36,7.03,Rejected,2015-04-28,13.81,2808.3,926.74,0.0,0,4
934639237,44,Female,Married,Bachelor,34163.55,376909.34,603,24,Self-employed,Car,Mortgage,0.411,2,180,5.47,Approved,2022-06-10,11.03,2846.96,1170.1,0.55,0,6
416227406,43,Female,Single,Bachelor,25007.36,450619.08,661,19,Full-time,Home,Mortgage,0.22,0,360,24.64,Approved,2020-03-17,18.02,2083.95,458.47,0.44,0,3
571530733,42,Female,Married,PhD,15929.74,210711.83,676,35,Full-time,Business,Rent,0.718,0,360,22.76,Approved,2015-11-02,13.23,1327.48,953.13,0.83,0,11
386398714,69,Female,Single,Bachelor,85131.49,406858.35,819,36,Part-time,Home,Mortgage,0.551,2,60,19.28,Rejected,2021-12-30,4.78,7094.29,3908.95,0.52,0,12
979663275,36,Male,Married,Master,28952.45,492713.11,693,2,Unemployed,Business,Own,0.7,1,60,24.7,Approved,2023-04-07,17.02,2412.7,1688.89,0.06,0,4
976450366,61,Female,Married,High School,38193.67,246959.58,813,22,Full-time,Home,Other,0.162,3,60,13.09,Approved,2016-09-19,6.47,3182.81,515.62,0.36,0,9
845158291,57,Female,Divorced,Master,40764.99,400346.99,608,6,Full-time,Personal,Mortgage,0.765,1,36,16.49,Rejected,2023-08-23,9.82,3397.08,2598.77,0.11,0,8
178387750,26,Female,Married,High School,51456.24,196323.18,673,8,Part-time,Personal,Rent,0.472,2,60,19.48,Approved,2019-07-27,3.82,4288.02,2023.95,0.31,0,7
340164258,26,Female,Single,Bachelor,29055.59,115119.82,616,6,Full-time,Home,Rent,0.626,1,240,11.17,Approved,2024-01-22,3.96,2421.3,1515.73,0.23,0,1
101371946,65,Male,Divorced,High School,26590.87,138190.86,626,20,Part-time,Personal,Mortgage,0.612,2,48,21.13,Approved,2016-09-11,5.2,2215.91,1356.14,0.31,0,9
185210629,46,Female,Married,Bachelor,13303.16,203732.67,749,32,Part-time,Home,Own,0.707,0,60,6.53,Rejected,2024-04-01,15.31,1108.6,783.78,0.7,0,4
488079745,38,Female,Divorced,High School,23636.4,329160.16,530,34,Full-time,Home,Own,0.199,0,60,21.89,Approved,2019-12-08,13.93,1969.7,391.97,0.89,0,12
490817199,32,Female,Married,Bachelor,13131.57,105906.29,715,32,Self-employed,Business,Own,0.737,0,48,22.39,Approved,2018-01-22,8.07,1094.3,806.5,1.0,0,1
179912060,47,Male,Married,Bachelor,27368.56,43182.12,728,29,Full-time,Medical,Mortgage,0.55,3,180,14.3,Approved,2016-07-04,1.58,2280.71,1254.39,0.62,0,7
164261070,30,Female,Married,High School,31291.5,427196.24,692,31,Self-employed,Car,Own,0.513,5,360,22.4,Rejected,2020-09-12,13.65,2607.62,1337.71,1.03,0,9
951161908,26,Male,Married,Master,26781.01,234095.97,706,9,Full-time,Personal,Rent,0.305,1,240,19.53,Rejected,2024-05-03,8.74,2231.75,680.68,0.35,0,5
281459766,54,Male,Married,Master,27677.28,380626.57,575,25,Part-time,Personal,Mortgage,0.235,2,60,24.57,Approved,2020-07-11,13.75,2306.44,542.01,0.46,0,7
285502983,60,Female,Married,Bachelor,16022.25,36799.32,608,13,Unemployed,Personal,Mortgage,0.247,4,24,23.4,Approved,2023-05-09,2.3,1335.19,329.79,0.22,1,5
814093650,35,Female,Widowed,High School,41004.46,319892.83,687,37,Full-time,Education,Own,0.655,1,240,6.79,Approved,2016-12-28,7.8,3417.04,2238.16,1.06,0,12
830840339,52,Male,Single,Bachelor,34256.48,343980.29,777,6,Part-time,Car,Own,0.535,2,60,23.8,Approved,2024-10-06,10.04,2854.71,1527.27,0.12,0,10
498097030,56,Male,Single,High School,16015.43,6013.63,610,11,Unemployed,Personal,Rent,0.625,1,48,14.45,Approved,2024-01-20,0.38,1334.62,834.14,0.2,0,1
978448175,20,Female,Single,Master,76221.25,46484.19,637,14,Full-time,Home,Mortgage,0.469,1,36,3.92,Approved,2021-08-29,0.61,6351.77,2978.98,0.7,0,8
870091169,60,Female,Single,Diploma,14990.8,355754.47,804,30,Full-time,Medical,Rent,0.574,0,36,10.2,Approved,2021-08-22,23.73,1249.23,717.06,0.5,0,8
637814124,42,Female,Married,Bachelor,52290.14,71583.8,655,15,Full-time,Home,Own,0.322,3,24,17.66,Approved,2018-04-23,1.37,4357.51,1403.12,0.36,1,4
924426603,27,Female,Divorced,Master,24886.51,496863.07,728,26,Unemployed,Home,Own,0.022,2,180,11.72,Approved,2017-10-11,19.97,2073.88,45.63,0.96,0,10
631766038,19,Female,Widowed,High School,35270.15,106809.34,654,33,Full-time,Personal,Own,0.632,0,120,6.74,Rejected,2015-10-26,3.03,2939.18,1857.56,1.74,0,10
441283917,19,Female,Widowed,High School,25259.33,278135.7,579,1,Full-time,Education,Own,0.405,2,36,14.97,Approved,2018-07-11,11.01,2104.94,852.5,0.05,0,7
856724023,27,Female,Married,PhD,23449.68,342499.55,741,38,Full-time,Home,Own,0.039,4,24,16.39,Rejected,2016-06-08,14.61,1954.14,76.21,1.41,0,6
122789781,60,Female,Single,High School,27803.77,17404.19,634,14,Self-employed,Home,Own,0.827,4,48,15.64,Approved,2019-08-03,0.63,2316.98,1916.14,0.23,1,8
628415831,57,Male,Widowed,High School,21089.21,140385.28,751,22,Unemployed,Home,Own,0.776,2,120,21.72,Rejected,2021-02-19,6.66,1757.43,1363.77,0.39,0,2
388850399,73,Female,Married,Bachelor,32025.7,314577.98,582,8,Full-time,Home,Own,0.373,1,24,22.11,Approved,2018-05-28,9.82,2668.81,995.47,0.11,0,5
900719437,26,Female,Married,Bachelor,26203.31,285837.23,560,11,Full-time,Education,Own,0.544,1,240,19.81,Approved,2015-04-21,10.91,2183.61,1187.88,0.42,0,4
186315622,57,Female,Married,Bachelor,90719.69,27287.38,519,36,Unemployed,Car,Own,0.126,2,120,13.18,Approved,2016-07-18,0.3,7559.97,952.56,0.63,0,7
243511480,34,Male,Divorced,Master,10227.3,108322.34,602,24,Part-time,Personal,Rent,0.201,1,48,11.2,Rejected,2021-08-16,10.59,852.28,171.31,0.71,0,8
990345424,41,Female,Single,Master,53417.93,408331.21,549,20,Self-employed,Home,Mortgage,0.315,2,36,12.68,Approved,2022-11-06,7.64,4451.49,1402.22,0.49,0,11
778022669,36,Female,Married,Bachelor,36941.55,283546.31,818,30,Unemployed,Medical,Mortgage,0.039,3,120,23.95,Rejected,2018-05-08,7.68,3078.46,120.06,0.83,0,5
246879905,51,Male,Divorced,High School,53737.38,239141.57,768,16,Unemployed,Home,Own,0.372,1,240,3.38,Approved,2021-07-29,4.45,4478.12,1665.86,0.31,0,7
248229844,44,Female,Single,High School,44976.58,68010.24,652,4,Full-time,Home,Own,0.254,0,48,12.73,Approved,2020-06-05,1.51,3748.05,952.0,0.09,0,6
362759281,54,Male,Married,High School,42189.49,144662.59,691,32,Full-time,Personal,Mortgage,0.278,2,48,15.34,Approved,2022-12-09,3.43,3515.79,977.39,0.59,0,12
150836103,73,Female,Single,Diploma,33673.11,68608.8,708,17,Full-time,Home,Own,0.689,1,180,20.67,Rejected,2019-10-30,2.04,2806.09,1933.4,0.23,0,10
500148805,67,Male,Married,Master,64263.15,88941.36,519,12,Full-time,Business,Rent,0.782,1,240,7.52,Approved,2016-01-14,1.38,5355.26,4187.81,0.18,0,1
788961672,37,Male,Single,Bachelor,40320.38,104739.02,694,10,Full-time,Education,Rent,0.848,2,36,17.22,Approved,2019-12-21,2.6,3360.03,2849.31,0.27,0,12
846202835,65,Male,Married,Master,22675.98,493254.73,722,13,Full-time,Personal,Mortgage,0.631,3,12,19.47,Rejected,2023-04-17,21.75,1889.66,1192.38,0.2,0,4
649887691,73,Female,Widowed,Bachelor,34105.15,144225.89,690,38,Unemployed,Business,Own,0.218,1,60,11.34,Approved,2024-10-08,4.23,2842.1,619.58,0.52,0,10
263781330,70,Male,Divorced,Diploma,13504.61,380696.78,734,22,Part-time,Education,Rent,0.464,1,36,24.4,Approved,2020-02-14,28.19,1125.38,522.18,0.31,0,2
116245425,54,Male,Single,High School,45817.24,337427.87,707,27,Full-time,Business,Own,0.23,1,120,12.43,Rejected,2023-08-01,7.36,3818.1,878.16,0.5,0,8
614171679,42,Female,Widowed,High School,18815.19,209681.06,645,12,Part-time,Home,Own,0.519,2,24,5.02,Approved,2024-02-08,11.14,1567.93,813.76,0.29,0,2
161089768,38,Male,Married,High School,15777.25,212543.67,694,11,Self-employed,Car,Own,0.298,0,60,15.26,Rejected,2022-06-14,13.47,1314.77,391.8,0.29,0,6
509128679,30,Male,Married,High School,15440.27,356248.25,639,26,Full-time,Education,Mortgage,0.741,3,12,24.68,Approved,2020-02-13,23.07,1286.69,953.44,0.87,1,2
776343758,60,Male,Single,High School,26637.05,322834.28,709,30,Full-time,Business,Rent,0.157,1,240,13.42,Approved,2015-03-05,12.12,2219.75,348.5,0.5,0,3
106583681,26,Other,Married,Master,46064.11,278356.4,584,4,Part-time,Car,Own,0.371,1,360,2.77,Rejected,2017-01-05,6.04,3838.68,1424.15,0.15,0,1
595376801,69,Female,Married,High School,37860.94,400580.64,850,17,Full-time,Home,Own,0.266,4,36,19.58,Rejected,2015-11-30,10.58,3155.08,839.25,0.25,0,11
406684567,53,Female,Married,High School,50966.17,234984.25,691,33,Full-time,Home,Mortgage,0.743,1,180,12.96,Approved,2024-05-10,4.61,4247.18,3155.65,0.62,0,5
459670887,32,Female,Married,Bachelor,36779.14,86003.85,754,21,Full-time,Business,Own,0.566,2,360,22.21,Approved,2020-03-20,2.34,3064.93,1734.75,0.66,0,3
150881531,56,Male,Married,Master,24669.37,412541.13,572,8,Part-time,Personal,Own,0.596,2,36,21.58,Approved,2024-05-29,16.72,2055.78,1225.24,0.14,0,5
242363161,67,Male,Divorced,Bachelor,43412.56,191898.32,658,34,Full-time,Business,Rent,0.125,4,360,16.19,Approved,2020-07-24,4.42,3617.71,452.21,0.51,1,7
514180137,68,Female,Married,Master,16938.3,402669.6,641,32,Part-time,Personal,Mortgage,0.582,0,180,18.84,Approved,2022-11-01,23.77,1411.52,821.5,0.47,0,11
686030694,50,Female,Single,Master,33606.32,85508.48,699,13,Full-time,Medical,Own,0.684,0,60,3.91,Rejected,2023-09-17,2.54,2800.53,1915.56,0.26,0,9
279591253,36,Female,Single,High School,19520.27,176779.48,654,34,Full-time,Home,Mortgage,0.217,2,360,17.7,Approved,2023-06-26,9.06,1626.69,352.99,0.94,0,6
140077324,72,Male,Single,Master,109608.3,231307.21,635,5,Self-employed,Car,Own,0.059,2,60,11.88,Approved,2019-01-10,2.11,9134.02,538.91,0.07,0,1
195939940,25,Female,Single,PhD,42814.5,251045.09,709,33,Part-time,Home,Own,0.602,1,360,7.74,Rejected,2017-05-03,5.86,3567.88,2147.86,1.32,0,5
203551524,60,Female,Single,Master,43976.37,239197.65,695,35,Full-time,Education,Rent,0.307,0,60,5.89,Approved,2015-06-13,5.44,3664.7,1125.06,0.58,0,6
605768760,67,Female,Single,High School,17064.7,79750.12,721,12,Full-time,Home,Own,0.615,2,24,11.18,Approved,2017-08-14,4.67,1422.06,874.57,0.18,0,8
985040721,59,Female,Single,Bachelor,43142.62,496625.51,818,5,Part-time,Personal,Own,0.142,1,360,5.57,Approved,2018-03-04,11.51,3595.22,510.52,0.08,0,3
397345658,53,Male,Single,Bachelor,39897.17,398562.38,696,21,Part-time,Car,Mortgage,0.806,1,60,18.94,Rejected,2019-06-06,9.99,3324.76,2679.76,0.4,0,6
474291964,63,Male,Single,High School,9004.79,447481.62,660,19,Part-time,Education,Own,0.697,1,12,4.07,Rejected,2019-08-23,49.69,750.4,523.03,0.3,0,8
715570768,51,Male,Widowed,High School,14849.55,382552.82,770,20,Self-employed,Home,Mortgage,0.742,1,36,21.9,Rejected,2021-04-04,25.76,1237.46,918.2,0.39,0,4
994971564,31,Male,Single,Bachelor,31807.6,342246.18,516,24,Full-time,Home,Own,0.055,5,120,6.17,Approved,2018-06-25,10.76,2650.63,145.78,0.77,1,6
924945316,31,Female,Married,Bachelor,32399.42,461611.45,751,39,Full-time,Home,Mortgage,0.787,1,60,17.32,Approved,2018-05-22,14.25,2699.95,2124.86,1.26,0,5
263097487,58,Male,Single,PhD,58103.64,28084.23,766,13,Full-time,Home,Mortgage,0.487,2,36,17.88,Rejected,2020-05-25,0.48,4841.97,2358.04,0.22,0,5
297647580,57,Male,Single,High School,47075.16,18084.1,606,24,Full-time,Car,Own,0.418,1,360,13.41,Approved,2024-05-31,0.38,3922.93,1639.78,0.42,0,5
274110374,23,Female,Married,Master,44248.46,486067.39,686,5,Self-employed,Home,Mortgage,0.057,0,180,8.13,Approved,2017-01-19,10.98,3687.37,210.18,0.22,0,1
588615052,61,Male,Divorced,Bachelor,37277.57,78887.88,740,3,Unemployed,Home,Own,0.577,2,36,8.12,Approved,2020-07-15,2.12,3106.46,1792.43,0.05,0,7
306060484,30,Male,Married,High School,19580.68,479087.57,633,37,Part-time,Business,Mortgage,0.485,1,12,20.24,Approved,2018-08-06,24.47,1631.72,791.38,1.23,0,8
719327621,68,Male,Single,Master,45821.41,354253.16,728,29,Full-time,Home,Mortgage,0.027,4,12,12.63,Rejected,2016-12-07,7.73,3818.45,103.1,0.43,0,12
375958736,52,Male,Married,Bachelor,22501.46,95832.34,557,28,Part-time,Car,Mortgage,0.449,2,180,9.01,Approved,2015-02-08,4.26,1875.12,841.93,0.54,0,2
595419766,47,Female,Single,Bachelor,70129.33,330792.08,610,10,Full-time,Car,Own,0.605,1,24,24.54,Approved,2019-11-24,4.72,5844.11,3535.69,0.21,0,11
989356815,50,Female,Single,Master,17277.37,209635.84,722,32,Part-time,Home,Mortgage,0.462,1,12,8.59,Rejected,2024-11-06,12.13,1439.78,665.18,0.64,0,11
685208433,22,Male,Divorced,Master,22983.64,141836.74,661,3,Part-time,Car,Own,0.025,1,48,22.27,Approved,2021-11-04,6.17,1915.3,47.88,0.14,0,11
774372168,39,Male,Married,Master,18298.39,18052.39,850,8,Part-time,Business,Mortgage,0.491,0,180,22.38,Rejected,2016-04-06,0.99,1524.87,748.71,0.21,0,4
811301019,20,Male,Married,Bachelor,59901.84,193028.73,780,16,Part-time,Personal,Mortgage,0.67,4,24,18.7,Approved,2023-03-06,3.22,4991.82,3344.52,0.8,0,3
410934379,27,Female,Married,Master,20476.1,32074.89,495,36,Part-time,Business,Rent,0.524,3,180,18.42,Rejected,2018-08-14,1.57,1706.34,894.12,1.33,1,8
820412145,61,Male,Single,Master,22782.18,495673.34,669,26,Full-time,Home,Own,0.196,1,120,12.98,Approved,2017-06-20,21.76,1898.52,372.11,0.43,0,6
543799503,54,Female,Married,Bachelor,190476.11,135774.66,730,11,Unemployed,Business,Own,0.142,2,36,17.35,Approved,2020-06-04,0.71,15873.01,2253.97,0.2,0,6
259519350,44,Male,Single,Bachelor,13091.83,80308.1,715,5,Full-time,Business,Rent,0.205,3,12,6.32,Rejected,2021-02-20,6.13,1090.99,223.65,0.11,0,2
619158103,29,Male,Single,Bachelor,159485.61,361595.24,615,35,Full-time,Home,Rent,0.824,2,24,24.39,Approved,2020-09-15,2.27,13290.47,10951.35,1.21,0,9
247187674,67,Male,Married,Master,30512.02,76470.56,759,33,Full-time,Car,Own,0.635,4,60,9.81,Approved,2017-03-04,2.51,2542.67,1614.6,0.49,0,3
177391755,19,Female,Married,Bachelor,33175.39,378304.81,720,11,Full-time,Home,Mortgage,0.155,2,36,20.2,Rejected,2021-02-01,11.4,2764.62,428.52,0.58,0,2
851387036,43,Male,Single,Bachelor,63387.95,142561.91,739,9,Part-time,Home,Rent,0.089,1,360,23.34,Rejected,2020-11-15,2.25,5282.33,470.13,0.21,0,11
762480525,61,Other,Married,Bachelor,37018.26,355784.57,584,5,Full-time,Education,Own,0.248,3,48,23.01,Approved,2024-01-24,9.61,3084.86,765.05,0.08,1,1
856190932,34,Male,Widowed,Master,53688.95,296380.41,579,9,Full-time,Car,Own,0.778,1,60,20.7,Approved,2019-06-13,5.52,4474.08,3480.83,0.26,0,6
761736454,33,Female,Single,Bachelor,33281.84,436081.59,657,35,Full-time,Personal,Own,0.64,0,360,2.89,Approved,2019-02-14,13.1,2773.49,1775.03,1.06,0,2
956755949,30,Female,Single,Bachelor,10884.33,372941.55,690,6,Unemployed,Home,Own,0.616,1,240,11.29,Rejected,2023-02-02,34.26,907.03,558.73,0.2,0,2
777721680,33,Male,Married,High School,97910.49,125165.26,652,22,Full-time,Business,Mortgage,0.077,0,36,20.37,Rejected,2018-09-21,1.28,8159.21,628.26,0.67,0,9
977793418,46,Male,Single,Bachelor,47393.22,472538.06,716,13,Part-time,Medical,Own,0.682,0,180,5.87,Approved,2017-07-15,9.97,3949.44,2693.52,0.28,0,7
408185351,41,Male,Widowed,Bachelor,9365.65,252305.48,666,34,Full-time,Education,Own,0.633,3,36,22.78,Approved,2017-06-11,26.94,780.47,494.04,0.83,1,6
195748260,30,Female,Single,Bachelor,34201.67,455558.87,683,25,Full-time,Home,Own,0.484,0,60,4.99,Approved,2018-07-16,13.32,2850.14,1379.47,0.83,0,7
482021048,65,Female,Single,High School,30659.39,321760.49,722,23,Self-employed,Home,Mortgage,0.723,2,120,23.96,Approved,2024-09-12,10.49,2554.95,1847.23,0.35,0,9
523309574,70,Female,Married,High School,64275.58,139801.11,681,24,Full-time,Home,Mortgage,0.773,1,12,11.85,Rejected,2019-02-26,2.18,5356.3,4140.42,0.34,0,2
830540046,55,Female,Married,Bachelor,73388.16,458775.58,618,30,Full-time,Business,Mortgage,0.342,1,12,9.35,Approved,2017-08-09,6.25,6115.68,2091.56,0.55,0,8
204973126,33,Female,Married,Master,58911.89,185130.54,670,7,Full-time,Car,Mortgage,0.597,0,180,24.43,Approved,2015-01-20,3.14,4909.32,2930.86,0.21,0,1
453742074,41,Female,Married,Bachelor,16520.5,269963.25,788,31,Part-time,Education,Mortgage,0.582,3,24,12.13,Approved,2024-03-16,16.34,1376.71,801.25,0.76,0,3
878315474,43,Male,Single,Master,36683.07,468440.12,640,16,Part-time,Business,Own,0.246,0,12,13.25,Rejected,2018-07-19,12.77,3056.92,752.0,0.37,0,7
836200252,36,Male,Single,High School,30961.9,422217.32,677,10,Part-time,Personal,Mortgage,0.163,3,24,16.23,Approved,2019-06-24,13.64,2580.16,420.57,0.28,0,6
371331620,27,Female,Married,High School,11633.66,431208.88,808,12,Self-employed,Business,Own,0.092,0,24,10.22,Rejected,2016-07-10,37.07,969.47,89.19,0.44,0,7
842749226,60,Female,Single,High School,114366.04,280553.07,719,2,Self-employed,Car,Rent,0.204,2,24,22.86,Approved,2022-03-25,2.45,9530.5,1944.22,0.03,0,3
687354894,34,Female,Single,Master,24412.77,364396.13,797,12,Self-employed,Car,Mortgage,0.313,0,180,20.28,Approved,2017-01-26,14.93,2034.4,636.77,0.35,0,1
162391924,53,Female,Single,Master,30971.39,85059.17,693,14,Full-time,Personal,Mortgage,0.251,1,48,8.92,Rejected,2023-10-08,2.75,2580.95,647.82,0.26,0,10
417285774,33,Male,Divorced,Master,24767.84,287963.9,504,33,Full-time,Personal,Own,0.08,5,240,17.59,Approved,2017-10-03,11.63,2063.99,165.12,1.0,1,10
993158051,59,Female,Married,High School,31568.67,84509.85,511,9,Full-time,Home,Mortgage,0.719,0,12,10.45,Approved,2018-05-30,2.68,2630.72,1891.49,0.15,0,5
990748343,37,Female,Married,High School,66249.0,205637.43,696,37,Full-time,Personal,Rent,0.598,0,120,19.51,Rejected,2019-09-23,3.1,5520.75,3301.41,1.0,0,9
999243008,31,Female,Married,Bachelor,18842.02,98142.45,525,31,Full-time,Personal,Mortgage,0.207,0,24,8.32,Rejected,2023-10-11,5.21,1570.17,325.03,1.0,0,10
668947450,35,Female,Single,Master,22726.19,83780.86,620,13,Part-time,Home,Other,0.274,1,360,13.85,Approved,2021-07-14,3.69,1893.85,518.91,0.37,0,7
120092824,35,Female,Divorced,Diploma,32327.08,400337.55,788,5,Full-time,Education,Own,0.838,0,48,22.56,Approved,2019-08-09,12.38,2693.92,2257.5,0.14,0,8
181086684,41,Other,Married,High School,12811.48,376314.86,775,16,Part-time,Car,Own,0.607,0,180,9.86,Approved,2023-01-02,29.37,1067.62,648.05,0.39,0,1
646797960,40,Female,Married,Bachelor,23129.84,92812.2,564,11,Full-time,Home,Rent,0.807,1,180,12.76,Approved,2018-04-02,4.01,1927.49,1555.48,0.28,0,4
481067295,68,Female,Single,Master,24066.6,34138.12,729,34,Full-time,Personal,Own,0.333,2,360,24.23,Approved,2024-03-20,1.42,2005.55,667.85,0.5,0,3
315488247,20,Male,Married,Bachelor,49779.2,202342.41,701,11,Self-employed,Home,Own,0.739,2,48,9.84,Rejected,2024-12-07,4.06,4148.27,3065.57,0.55,0,12
735427210,26,Female,Single,High School,20106.7,368967.83,646,26,Full-time,Business,Mortgage,0.536,1,48,23.64,Rejected,2018-12-08,18.35,1675.56,898.1,1.0,0,12
217413526,63,Female,Married,Master,55733.85,386898.62,530,10,Part-time,Business,Own,0.165,1,360,11.14,Approved,2024-08-29,6.94,4644.49,766.34,0.16,0,8
201561150,46,Female,Married,Master,19577.12,10492.65,606,4,Part-time,Home,Rent,0.099,3,12,15.62,Rejected,2022-05-01,0.54,1631.43,161.51,0.09,1,5
683696284,73,Female,Married,Bachelor,34019.41,419073.97,721,11,Self-employed,Car,Mortgage,0.081,0,48,20.37,Rejected,2020-04-22,12.32,2834.95,229.63,0.15,0,4
576433953,19,Female,Divorced,Bachelor,31977.94,381118.69,696,35,Full-time,Home,Own,0.59,1,24,19.59,Approved,2019-03-21,11.92,2664.83,1572.25,1.84,0,3
280579273,70,Female,Married,Master,16064.05,20089.51,668,20,Full-time,Home,Rent,0.282,5,60,24.42,Approved,2020-02-20,1.25,1338.67,377.5,0.29,1,2
444018629,21,Female,Single,High School,47474.55,246945.82,649,10,Full-time,Car,Own,0.525,0,180,20.44,Approved,2023-03-02,5.2,3956.21,2077.01,0.48,0,3
200624772,19,Other,Single,High School,25408.77,464497.16,678,1,Part-time,Personal,Own,0.352,0,240,5.55,Approved,2015-06-02,18.28,2117.4,745.32,0.05,0,6
706191449,53,Male,Single,Diploma,33302.5,123963.33,743,39,Full-time,Personal,Mortgage,0.256,1,180,9.16,Approved,2023-08-29,3.72,2775.21,710.45,0.74,0,8
534399071,56,Male,Single,High School,23407.45,429421.78,641,27,Unemployed,Business,Own,0.831,4,24,3.39,Approved,2023-07-23,18.35,1950.62,1620.97,0.48,1,7
460044762,52,Female,Divorced,High School,66856.23,14200.03,602,35,Full-time,Car,Rent,0.342,2,60,16.37,Approved,2021-03-15,0.21,5571.35,1905.4,0.67,0,3
281373863,50,Male,Divorced,High School,46363.83,407048.84,637,23,Part-time,Home,Own,0.507,3,180,17.84,Rejected,2019-08-03,8.78,3863.65,1958.87,0.46,1,8
829972600,70,Male,Single,Bachelor,49074.81,170301.21,679,30,Part-time,Car,Mortgage,0.404,0,24,24.42,Approved,2015-06-08,3.47,4089.57,1652.19,0.43,0,6
915498123,23,Female,Single,Bachelor,26864.54,297570.15,599,25,Unemployed,Education,Own,0.781,0,48,9.81,Approved,2021-04-14,11.08,2238.71,1748.43,1.09,0,4
879540244,20,Female,Married,High School,27063.6,291848.03,808,15,Unemployed,Home,Mortgage,0.704,2,180,13.14,Approved,2019-10-12,10.78,2255.3,1587.73,0.75,0,10
551139685,56,Male,Married,Diploma,21987.27,297479.94,461,28,Full-time,Personal,Own,0.313,3,24,2.54,Rejected,2021-07-28,13.53,1832.27,573.5,0.5,1,7
812043023,41,Female,Married,Bachelor,30485.97,364422.46,608,21,Full-time,Personal,Rent,0.773,2,60,6.68,Rejected,2016-11-03,11.95,2540.5,1963.81,0.51,0,11
926659555,60,Female,Married,Master,29618.41,211126.59,754,26,Full-time,Education,Own,0.513,1,360,8.84,Rejected,2018-01-16,7.13,2468.2,1266.19,0.43,0,1
284406420,68,Female,Single,Bachelor,53824.78,212739.91,687,10,Unemployed,Home,Own,0.61,2,36,2.56,Approved,2018-06-28,3.95,4485.4,2736.09,0.15,0,6
272650511,57,Male,Married,PhD,19728.53,361205.85,510,0,Self-employed,Personal,Rent,0.065,2,36,12.54,Approved,2021-06-19,18.31,1644.04,106.86,0.0,0,6
500560264,55,Female,Single,Diploma,62853.79,423264.56,667,22,Full-time,Personal,Mortgage,0.362,2,12,8.63,Approved,2022-04-16,6.73,5237.82,1896.09,0.4,0,4
940275040,46,Male,Single,High School,62120.35,403336.17,607,1,Self-employed,Education,Rent,0.277,5,12,22.43,Approved,2024-12-25,6.49,5176.7,1433.95,0.02,1,12
642273177,55,Male,Married,High School,27563.46,88319.14,743,5,Full-time,Home,Mortgage,0.248,0,240,5.13,Approved,2024-01-22,3.2,2296.96,569.65,0.09,0,1
289179486,55,Male,Divorced,Bachelor,26662.47,272428.32,799,28,Part-time,Car,Rent,0.413,3,180,14.5,Approved,2020-07-15,10.22,2221.87,917.63,0.51,0,7
823713242,44,Female,Single,Bachelor,33666.19,18029.3,791,29,Full-time,Home,Own,0.72,4,180,16.11,Rejected,2015-01-03,0.54,2805.52,2019.97,0.66,0,1
106316948,41,Female,Single,High School,33576.98,386189.46,661,24,Self-employed,Car,Mortgage,0.255,1,60,13.99,Approved,2019-05-06,11.5,2798.08,713.51,0.59,0,5
937050582,66,Female,Married,High School,50191.84,349542.67,620,15,Full-time,Education,Rent,0.591,2,120,9.55,Approved,2017-07-16,6.96,4182.65,2471.95,0.23,0,7
111965788,22,Female,Single,Master,54471.93,449857.54,582,37,Part-time,Personal,Mortgage,0.56,1,48,18.62,Approved,2024-08-09,8.26,4539.33,2542.02,1.68,0,8
501309677,63,Female,Married,Bachelor,16825.38,446451.36,705,34,Full-time,Personal,Rent,0.304,3,180,22.64,Approved,2019-08-26,26.53,1402.12,426.24,0.54,0,8
824340660,57,Female,Widowed,High School,25909.69,303866.17,718,10,Part-time,Car,Mortgage,0.453,0,24,10.45,Rejected,2018-03-28,11.73,2159.14,978.09,0.18,0,3
455599037,28,Male,Married,High School,92549.27,458698.23,708,12,Full-time,Car,Other,0.154,1,48,9.75,Rejected,2022-12-27,4.96,7712.44,1187.72,0.43,0,12
668070242,45,Female,Married,Bachelor,30759.27,462726.67,695,24,Full-time,Business,Other,0.128,2,360,24.54,Approved,2023-06-22,15.04,2563.27,328.1,0.53,0,6
295594743,53,Male,Single,Master,28306.49,483293.3,618,5,Full-time,Education,Own,0.822,1,360,14.0,Approved,2018-06-26,17.07,2358.87,1938.99,0.09,0,6
932595999,20,Female,Single,PhD,47925.82,193567.45,666,33,Unemployed,Education,Own,0.768,1,120,23.29,Approved,2023-11-16,4.04,3993.82,3067.25,1.65,0,11
794981106,36,Female,Married,Bachelor,27751.72,91356.5,525,17,Unemployed,Home,Mortgage,0.816,0,120,16.05,Approved,2021-03-29,3.29,2312.64,1887.11,0.47,0,3
975959919,73,Female,Married,Bachelor,23022.82,49767.12,580,20,Full-time,Business,Other,0.234,3,240,12.27,Approved,2016-11-30,2.16,1918.57,448.95,0.27,1,11
857535423,48,Female,Divorced,High School,88669.85,287580.03,850,19,Full-time,Home,Rent,0.447,1,36,9.08,Rejected,2015-11-07,3.24,7389.15,3302.95,0.4,0,11
